# n,x,y,z,residue_mod3
642,24.92197,4.57117,1.07743,0
643,24.93422,4.61354,1.07769,1
644,24.94639,4.65590,1.07795,2
645,24.95850,4.69825,1.07821,0
646,24.97052,4.74058,1.07847,1
647,24.98247,4.78289,1.07872,2
648,24.99435,4.82519,1.07898,0
649,25.00615,4.86748,1.07924,1
650,25.01788,4.90976,1.07950,2
651,25.02953,4.95201,1.07975,0
652,25.04111,4.99426,1.08001,1
653,25.05262,5.03649,1.08026,2
654,25.06405,5.07870,1.08052,0
655,25.07541,5.12090,1.08077,1
656,25.08670,5.16309,1.08103,2
657,25.09791,5.20526,1.08128,0
658,25.10906,5.24741,1.08153,1
659,25.12012,5.28955,1.08179,2
660,25.13112,5.33167,1.08204,0
661,25.14205,5.37378,1.08229,1
662,25.15290,5.41588,1.08254,2
663,25.16368,5.45795,1.08280,0
664,25.17439,5.50002,1.08305,1
665,25.18503,5.54206,1.08330,2
666,25.19559,5.58409,1.08355,0
667,25.20609,5.62611,1.08380,1
668,25.21651,5.66811,1.08405,2
669,25.22687,5.71009,1.08430,0
670,25.23715,5.75206,1.08455,1
671,25.24736,5.79401,1.08479,2
672,25.25751,5.83595,1.08504,0
673,25.26758,5.87787,1.08529,1
674,25.27758,5.91977,1.08554,2
675,25.28752,5.96166,1.08579,0
676,25.29738,6.00353,1.08603,1
677,25.30718,6.04539,1.08628,2
678,25.31691,6.08722,1.08652,0
679,25.32656,6.12905,1.08677,1
680,25.33615,6.17085,1.08702,2
681,25.34567,6.21264,1.08726,0
682,25.35513,6.25441,1.08750,1
683,25.36451,6.29616,1.08775,2
684,25.37383,6.33790,1.08799,0
685,25.38307,6.37962,1.08824,1
686,25.39225,6.42133,1.08848,2
687,25.40137,6.46301,1.08872,0
688,25.41041,6.50468,1.08896,1
689,25.41939,6.54633,1.08921,2
690,25.42830,6.58797,1.08945,0
691,25.43715,6.62959,1.08969,1
692,25.44593,6.67119,1.08993,2
693,25.45464,6.71277,1.09017,0
694,25.46329,6.75434,1.09041,1
695,25.47187,6.79588,1.09065,2
696,25.48038,6.83742,1.09089,0
697,25.48883,6.87893,1.09113,1
698,25.49721,6.92042,1.09137,2
699,25.50553,6.96190,1.09161,0
700,25.51378,7.00336,1.09185,1
701,25.52197,7.04480,1.09208,2
702,25.53009,7.08623,1.09232,0
703,25.53815,7.12763,1.09256,1
704,25.54614,7.16902,1.09280,2
705,25.55407,7.21039,1.09303,0
706,25.56193,7.25174,1.09327,1
707,25.56973,7.29307,1.09351,2
708,25.57747,7.33439,1.09374,0
709,25.58514,7.37569,1.09398,1
710,25.59275,7.41696,1.09421,2
711,25.60029,7.45822,1.09445,0
712,25.60777,7.49947,1.09468,1
713,25.61519,7.54069,1.09491,2
714,25.62255,7.58189,1.09515,0
715,25.62984,7.62308,1.09538,1
716,25.63707,7.66425,1.09561,2
717,25.64424,7.70540,1.09585,0
718,25.65134,7.74653,1.09608,1
719,25.65838,7.78764,1.09631,2
720,25.66537,7.82873,1.09654,0
721,25.67228,7.86980,1.09677,1
722,25.67914,7.91086,1.09700,2
723,25.68594,7.95189,1.09723,0
724,25.69267,7.99291,1.09747,1
725,25.69934,8.03391,1.09770,2
726,25.70596,8.07489,1.09793,0
727,25.71251,8.11585,1.09815,1
728,25.71900,8.15679,1.09838,2
729,25.72543,8.19771,1.09861,0
730,25.73180,8.23861,1.09884,1
731,25.73810,8.27949,1.09907,2
732,25.74435,8.32035,1.09930,0
733,25.75054,8.36120,1.09952,1
734,25.75667,8.40202,1.09975,2
735,25.76274,8.44283,1.09998,0
736,25.76875,8.48361,1.10021,1
737,25.77470,8.52438,1.10043,2
738,25.78059,8.56512,1.10066,0
739,25.78642,8.60585,1.10088,1
740,25.79219,8.64655,1.10111,2
741,25.79790,8.68724,1.10133,0
742,25.80356,8.72791,1.10156,1
743,25.80915,8.76855,1.10178,2
744,25.81469,8.80918,1.10201,0
745,25.82017,8.84979,1.10223,1
746,25.82559,8.89038,1.10245,2
747,25.83095,8.93094,1.10268,0
748,25.83626,8.97149,1.10290,1
749,25.84151,9.01202,1.10312,2
750,25.84670,9.05253,1.10335,0
751,25.85183,9.09301,1.10357,1
752,25.85690,9.13348,1.10379,2
753,25.86192,9.17393,1.10401,0
754,25.86688,9.21435,1.10423,1
755,25.87179,9.25476,1.10445,2
756,25.87664,9.29515,1.10467,0
757,25.88143,9.33551,1.10489,1
758,25.88616,9.37586,1.10511,2
759,25.89084,9.41618,1.10533,0
760,25.89546,9.45649,1.10555,1
761,25.90003,9.49677,1.10577,2
762,25.90454,9.53704,1.10599,0
763,25.90899,9.57728,1.10621,1
764,25.91339,9.61750,1.10643,2
765,25.91773,9.65770,1.10665,0
766,25.92202,9.69788,1.10686,1
767,25.92625,9.73804,1.10708,2
768,25.93043,9.77818,1.10730,0
769,25.93455,9.81830,1.10752,1
770,25.93862,9.85840,1.10773,2
771,25.94263,9.89848,1.10795,0
772,25.94659,9.93854,1.10816,1
773,25.95049,9.97857,1.10838,2
774,25.95434,10.01859,1.10860,0
775,25.95814,10.05858,1.10881,1
776,25.96188,10.09856,1.10903,2
777,25.96557,10.13851,1.10924,0
778,25.96920,10.17844,1.10945,1
779,25.97278,10.21835,1.10967,2
780,25.97631,10.25824,1.10988,0
781,25.97978,10.29811,1.11010,1
782,25.98320,10.33795,1.11031,2
783,25.98657,10.37778,1.11052,0
784,25.98988,10.41759,1.11073,1
785,25.99314,10.45737,1.11095,2
786,25.99635,10.49713,1.11116,0
787,25.99951,10.53687,1.11137,1
788,26.00261,10.57659,1.11158,2
789,26.00566,10.61629,1.11179,0
790,26.00866,10.65597,1.11201,1
791,26.01161,10.69562,1.11222,2
792,26.01450,10.73526,1.11243,0
793,26.01734,10.77487,1.11264,1
794,26.02013,10.81446,1.11285,2
795,26.02287,10.85403,1.11306,0
796,26.02556,10.89358,1.11327,1
797,26.02820,10.93311,1.11348,2
798,26.03078,10.97262,1.11368,0
799,26.03332,11.01210,1.11389,1
800,26.03580,11.05156,1.11410,2
801,26.03823,11.09100,1.11431,0
802,26.04062,11.13042,1.11452,1
803,26.04295,11.16982,1.11473,2
804,26.04523,11.20920,1.11493,0
805,26.04746,11.24855,1.11514,1
806,26.04964,11.28789,1.11535,2
807,26.05177,11.32720,1.11555,0
808,26.05385,11.36649,1.11576,1
809,26.05588,11.40575,1.11597,2
810,26.05786,11.44500,1.11617,0
811,26.05979,11.48422,1.11638,1
812,26.06167,11.52343,1.11658,2
813,26.06350,11.56261,1.11679,0
814,26.06528,11.60177,1.11699,1
815,26.06702,11.64090,1.11720,2
816,26.06870,11.68002,1.11740,0
817,26.07034,11.71911,1.11761,1
818,26.07192,11.75818,1.11781,2
819,26.07346,11.79723,1.11801,0
820,26.07495,11.83626,1.11822,1
821,26.07639,11.87526,1.11842,2
822,26.07778,11.91424,1.11862,0
823,26.07913,11.95321,1.11883,1
824,26.08042,11.99214,1.11903,2
825,26.08167,12.03106,1.11923,0
826,26.08287,12.06996,1.11943,1
827,26.08402,12.10883,1.11963,2
828,26.08513,12.14768,1.11984,0
829,26.08619,12.18651,1.12004,1
830,26.08719,12.22531,1.12024,2
831,26.08816,12.26410,1.12044,0
832,26.08907,12.30286,1.12064,1
833,26.08994,12.34160,1.12084,2
834,26.09076,12.38032,1.12104,0
835,26.09153,12.41901,1.12124,1
836,26.09226,12.45768,1.12144,2
837,26.09294,12.49633,1.12164,0
838,26.09358,12.53496,1.12184,1
839,26.09416,12.57357,1.12204,2
840,26.09471,12.61215,1.12223,0
841,26.09520,12.65071,1.12243,1
842,26.09565,12.68925,1.12263,2
843,26.09605,12.72777,1.12283,0
844,26.09641,12.76626,1.12303,1
845,26.09672,12.80473,1.12322,2
846,26.09699,12.84318,1.12342,0
847,26.09721,12.88161,1.12362,1
848,26.09738,12.92001,1.12381,2
849,26.09751,12.95840,1.12401,0
850,26.09759,12.99675,1.12421,1
851,26.09763,13.03509,1.12440,2
852,26.09763,13.07341,1.12460,0
853,26.09757,13.11170,1.12479,1
854,26.09748,13.14997,1.12499,2
855,26.09734,13.18821,1.12518,0
856,26.09715,13.22644,1.12538,1
857,26.09692,13.26464,1.12557,2
858,26.09665,13.30282,1.12577,0
859,26.09633,13.34098,1.12596,1
860,26.09597,13.37911,1.12616,2
861,26.09556,13.41722,1.12635,0
862,26.09511,13.45531,1.12654,1
863,26.09461,13.49338,1.12674,2
864,26.09407,13.53142,1.12693,0
865,26.09349,13.56944,1.12712,1
866,26.09286,13.60744,1.12731,2
867,26.09220,13.64541,1.12751,0
868,26.09148,13.68337,1.12770,1
869,26.09073,13.72130,1.12789,2
870,26.08993,13.75920,1.12808,0
871,26.08908,13.79709,1.12827,1
872,26.08820,13.83495,1.12846,2
873,26.08727,13.87279,1.12866,0
874,26.08630,13.91061,1.12885,1
875,26.08529,13.94840,1.12904,2
876,26.08423,13.98617,1.12923,0
877,26.08313,14.02392,1.12942,1
878,26.08199,14.06164,1.12961,2
879,26.08081,14.09935,1.12980,0
880,26.07958,14.13703,1.12999,1
881,26.07831,14.17468,1.13018,2
882,26.07700,14.21232,1.13037,0
883,26.07565,14.24993,1.13055,1
884,26.07426,14.28752,1.13074,2
885,26.07282,14.32508,1.13093,0
886,26.07134,14.36263,1.13112,1
887,26.06983,14.40015,1.13131,2
888,26.06827,14.43764,1.13150,0
889,26.06666,14.47512,1.13168,1
890,26.06502,14.51257,1.13187,2
891,26.06334,14.55000,1.13206,0
892,26.06161,14.58740,1.13224,1
893,26.05985,14.62478,1.13243,2
894,26.05804,14.66214,1.13262,0
895,26.05620,14.69948,1.13280,1
896,26.05431,14.73679,1.13299,2
897,26.05238,14.77408,1.13318,0
898,26.05041,14.81135,1.13336,1
899,26.04840,14.84860,1.13355,2
900,26.04635,14.88582,1.13373,0
901,26.04426,14.92302,1.13392,1
902,26.04213,14.96019,1.13410,2
903,26.03996,14.99735,1.13429,0
904,26.03775,15.03448,1.13447,1
905,26.03550,15.07158,1.13466,2
906,26.03321,15.10867,1.13484,0
907,26.03088,15.14573,1.13502,1
908,26.02852,15.18276,1.13521,2
909,26.02611,15.21978,1.13539,0
910,26.02366,15.25677,1.13557,1
911,26.02117,15.29374,1.13576,2
912,26.01865,15.33069,1.13594,0
913,26.01608,15.36761,1.13612,1
914,26.01348,15.40451,1.13631,2
915,26.01084,15.44138,1.13649,0
916,26.00816,15.47824,1.13667,1
917,26.00543,15.51507,1.13685,2
918,26.00268,15.55188,1.13703,0
919,25.99988,15.58866,1.13721,1
920,25.99704,15.62542,1.13740,2
921,25.99417,15.66216,1.13758,0
922,25.99125,15.69887,1.13776,1
923,25.98830,15.73557,1.13794,2
924,25.98531,15.77224,1.13812,0
925,25.98229,15.80888,1.13830,1
926,25.97922,15.84550,1.13848,2
927,25.97612,15.88210,1.13866,0
928,25.97298,15.91868,1.13884,1
929,25.96980,15.95523,1.13902,2
930,25.96658,15.99176,1.13920,0
931,25.96333,16.02827,1.13938,1
932,25.96004,16.06476,1.13956,2
933,25.95671,16.10122,1.13973,0
934,25.95334,16.13765,1.13991,1
935,25.94994,16.17407,1.14009,2
936,25.94650,16.21046,1.14027,0
937,25.94302,16.24683,1.14045,1
938,25.93951,16.28317,1.14062,2
939,25.93596,16.31950,1.14080,0
940,25.93237,16.35580,1.14098,1
941,25.92875,16.39207,1.14116,2
942,25.92509,16.42833,1.14133,0
943,25.92139,16.46455,1.14151,1
944,25.91766,16.50076,1.14169,2
945,25.91389,16.53694,1.14186,0
946,25.91008,16.57310,1.14204,1
947,25.90624,16.60924,1.14222,2
948,25.90236,16.64536,1.14239,0
949,25.89844,16.68145,1.14257,1
950,25.89449,16.71751,1.14274,2
951,25.89051,16.75356,1.14292,0
952,25.88648,16.78958,1.14309,1
953,25.88242,16.82558,1.14327,2
954,25.87833,16.86155,1.14344,0
955,25.87420,16.89751,1.14362,1
956,25.87004,16.93343,1.14379,2
957,25.86584,16.96934,1.14397,0
958,25.86160,17.00522,1.14414,1
959,25.85733,17.04108,1.14432,2
960,25.85303,17.07692,1.14449,0
961,25.84868,17.11273,1.14466,1
962,25.84431,17.14852,1.14484,2
963,25.83990,17.18429,1.14501,0
964,25.83545,17.22003,1.14518,1
965,25.83097,17.25575,1.14535,2
966,25.82646,17.29145,1.14553,0
967,25.82191,17.32712,1.14570,1
968,25.81732,17.36277,1.14587,2
969,25.81270,17.39840,1.14604,0
970,25.80805,17.43400,1.14622,1
971,25.80336,17.46958,1.14639,2
972,25.79864,17.50514,1.14656,0
973,25.79389,17.54068,1.14673,1
974,25.78910,17.57619,1.14690,2
975,25.78427,17.61168,1.14707,0
976,25.77942,17.64714,1.14724,1
977,25.77453,17.68259,1.14741,2
978,25.76960,17.71801,1.14758,0
979,25.76464,17.75340,1.14776,1
980,25.75965,17.78877,1.14793,2
981,25.75462,17.82412,1.14810,0
982,25.74956,17.85945,1.14827,1
983,25.74447,17.89475,1.14843,2
984,25.73935,17.93003,1.14860,0
985,25.73419,17.96529,1.14877,1
986,25.72899,18.00052,1.14894,2
987,25.72377,18.03574,1.14911,0
988,25.71851,18.07092,1.14928,1
989,25.71322,18.10609,1.14945,2
990,25.70789,18.14123,1.14962,0
991,25.70254,18.17635,1.14979,1
992,25.69715,18.21144,1.14995,2
993,25.69172,18.24651,1.15012,0
994,25.68627,18.28156,1.15029,1
995,25.68078,18.31659,1.15046,2
996,25.67526,18.35159,1.15062,0
997,25.66971,18.38657,1.15079,1
998,25.66413,18.42153,1.15096,2
999,25.65851,18.45646,1.15113,0
1000,25.65286,18.49137,1.15129,1
1001,25.64718,18.52626,1.15146,2
1002,25.64147,18.56112,1.15163,0
1003,25.63572,18.59596,1.15179,1
1004,25.62994,18.63078,1.15196,2
1005,25.62414,18.66557,1.15212,0
1006,25.61830,18.70035,1.15229,1
1007,25.61242,18.73509,1.15246,2
1008,25.60652,18.76982,1.15262,0
1009,25.60059,18.80452,1.15279,1
1010,25.59462,18.83920,1.15295,2
1011,25.58862,18.87386,1.15312,0
1012,25.58259,18.90849,1.15328,1
1013,25.57653,18.94310,1.15345,2
1014,25.57044,18.97769,1.15361,0
1015,25.56432,19.01225,1.15377,1
